Tipster,Date,Track,Horse,Bet Type,Odds,Result,TipsterActive
Tipster A,09-12-2015,Lingfield,Silver Quay,Win,2.25,Lose,TRUE
Tipster A,09-12-2015,Lingfield,Big Time,Win,3,Lose,TRUE
Tipster A,09-12-2015,Lingfield,Outer Space,Win,5,Lose,TRUE
Tipster A,10-12-2015,Warwick,Capilla,Win,2.2,Lose,TRUE
Tipster A,10-12-2015,Taunton,Sidbury Hill,Win,3.5,Lose,TRUE
Tipster A,10-12-2015,Warwick,Cyclop,Win,3,Win,TRUE
Tipster A,11-12-2015,Cheltenham,A Hare Breath,Win,3.25,Lose,TRUE
Tipster A,11-12-2015,Cheltenham,One Track Mind,Each Way,4.33,Lose,TRUE
Tipster A,12-12-2015,Doncaster,Holly Bush Henry,Win,3.5,Win,TRUE
Tipster A,12-12-2015,Cheltenham,Sceau Royal,Win,3.5,Win,TRUE
Tipster A,12-12-2015,Cheltenham,Tenor Nivernais,Each Way,13,Win,TRUE
Tipster A,12-12-2015,Cheltenham,Final Nudge,Win,7.5,Lose,TRUE
Tipster A,12-12-2015,SouthWell,Grey Destiny,Win,5.5,Win,TRUE
Tipster A,13-12-2015,SouthWell,Penn Lane,Win,3,Lose,TRUE
Tipster A,13-12-2015,Navan,All You Need,Each Way,5,Lose,TRUE
Tipster A,13-12-2015,SouthWell,Ruby Rambler,Win,3.75,Win,TRUE
Tipster A,14-12-2015,Ffos Las,Never Equalled,Each Way,6,Win,TRUE
Tipster A,14-12-2015,Wolverhampton,Quality Song,Win,2.62,Lose,TRUE
Tipster A,15-12-2015,Kempton,Wharane,Each Way,12,Lose,TRUE
Tipster A,16-12-2015,Lingfield,Sacred Trust,Win,3.5,Lose,TRUE
Tipster A,16-12-2015,Ludlow,Double Shuffle,Win,5,Win,TRUE
Tipster A,16-12-2015,Lingfield,Sirens Cove,Win,5.5,Lose,TRUE
Tipster A,16-12-2015,Newbury,Big Chief Benny,Win,3.25,Lose,TRUE
Tipster A,16-12-2015,Kempton,Severini,Win,1.73,Win,TRUE
Tipster A,17-12-2015,Exeter,Kylemore Lough,Win,3,Win,TRUE
Tipster A,17-12-2015,Exeter,Our Cat,Win,5.5,Lose,TRUE
Tipster A,17-12-2015,SouthWell,Serenity Now,Each Way,4.33,Lose,TRUE
Tipster A,18-12-2015,Hamilton,Duke Des Champs,Each Way,7,Win,TRUE
Tipster A,18-12-2015,Wolverhampton,Take The Helm,Each Way,6,Win,TRUE
Tipster A,18-12-2015,Dundalk,Oscar Dominguez,Win,3.5,Win,TRUE
Tipster A,19-12-2015,Lingfield,Barye,Each Way,8,Win,TRUE
Tipster A,19-12-2015,Lingfield,Grendisar,Win,3.75,Lose,TRUE
Tipster A,19-12-2015,Ascot,Winner Massagot,Each Way,7,Lose,TRUE
Tipster A,20-12-2015,Fakenham,Wings Attract,Win,3.75,Lose,TRUE
Tipster A,20-12-2015,Lingfield,Koreen,Each Way,5,Lose,TRUE
Tipster A,21-12-2015,Lingfield,Warrantor,Win,5,Win,TRUE
Tipster A,21-12-2015,Chelmsford,Fast Sprite,Win,4,Lose,TRUE
Tipster A,22-12-2015,SouthWell,Yul Finegold,Win,3.5,Lose,TRUE
Tipster A,22-12-2015,Wolverhampton,Next Edition,Each Way,7,Lose,TRUE
Tipster A,26-12-2015,Leopardstown,Coney Island,Win,3,Win,TRUE
Tipster A,26-12-2015,Sedgefield,Bollin Ace,Each Way,5,Lose,TRUE
Tipster A,26-12-2015,Leopardstown,Dont Touch It,Win,4.5,Lose,TRUE
Tipster A,26-12-2015,Kempton,Open Eagle,Win,4.5,Lose,TRUE
Tipster A,26-12-2015,Wolverhampton,Horsted Keynes,Each Way,7,Lose,TRUE
Tipster A,26-12-2015,Leopardstown,Ttebbob,Win,5,Lose,TRUE
Tipster A,26-12-2015,Kempton,Matorico,Each Way,9,Lose,TRUE
Tipster A,27-12-2015,Kempton,Ar Mad,Win,4,Win,TRUE
Tipster A,27-12-2015,Leopardstown,Petit Mouchoir,Each Way,13,Win,TRUE
Tipster A,27-12-2015,Leopardstown,Woodland Opera,Each Way,8,Lose,TRUE
Tipster A,27-12-2015,Leopardstown,Rossvoss,Each Way,15,Lose,TRUE
Tipster A,27-12-2015,Kempton,Desert Queen,Win,2.75,Lose,TRUE
Tipster A,28-12-2015,Tipperary,Tippmanboy,Each Way,4.5,Lose,TRUE
Tipster A,28-12-2015,Leopardstown,Jimmy Two Times,Each Way,17,Lose,TRUE
Tipster A,28-12-2015,Lingfield,Gabrial The Hero,Each Way,8,Win,TRUE
Tipster A,28-12-2015,Lingfield,Spiritual Star,Each Way,10,Lose,TRUE
Tipster A,29-12-2015,SouthWell,Northside Prince,Each Way,10,Win,TRUE
Tipster A,29-12-2015,Longchamp,Go Long,Win,2.5,Lose,TRUE
Tipster A,29-12-2015,Doncaster,Kalane,Win,3.25,Lose,TRUE
Tipster A,30-12-2015,Lingfield,Archaic,Win,2.5,Lose,TRUE
Tipster A,30-12-2015,Haydock,Friendly Royal,Win,3.25,Lose,TRUE
Tipster A,30-12-2015,Haydock,Nansaroy,Win,2.38,Lose,TRUE
Tipster A,30-12-2015,Wolverhampton,Seraphima,Each Way,17,Lose,TRUE
Tipster A,31-12-2015,Lingfield,Ghost Train,Each Way,7,Win,TRUE
Tipster A,31-12-2015,Lingfield,Cambodia,Win,3.25,Lose,TRUE
Tipster A,31-12-2015,Punchestown,Ice Cool,Win,2.62,Win,TRUE
Tipster A,01-01-2016,Cheltenham,Preseli Rock,Each Way,13,Win,TRUE
Tipster A,01-01-2016,Cheltenham,Singlefarmpayment,Each Way,9,Win,TRUE
Tipster A,01-01-2016,Exeter,Winning Spark,Each Way,5,Lose,TRUE
Tipster A,02-01-2016,SouthWell,Crosse Fire,Each Way,4.5,Win,TRUE
Tipster A,02-01-2016,SouthWell,Two Moons,Each Way,5.5,Lose,TRUE
Tipster A,02-01-2016,Sandown,Arthurs Oak,Win,5,Lose,TRUE
Tipster A,02-01-2016,SouthWell,Shootingsta,Win,3.5,Lose,TRUE
Tipster A,02-01-2016,SouthWell,Grey Destiny,Win,3.25,Lose,TRUE
Tipster A,03-01-2016,Chelmsford,Money Team,Win,2.88,Win,TRUE
Tipster A,04-01-2016,Wolverhampton,Coreczka,Each Way,6.5,Lose,TRUE
Tipster A,05-01-2016,SouthWell,Patriotic,Win,2,Win,TRUE
Tipster A,05-01-2016,SouthWell,Westwood Hoe,Win,3.5,Lose,TRUE
Tipster A,05-01-2016,SouthWell,Swift Cedar,Win,3,Lose,TRUE
Tipster A,06-01-2016,Wolverhampton,Miss Understood,Each Way,4.5,Lose,TRUE
Tipster A,06-01-2016,Huntingdon,Qasser,Each Way,11,Lose,TRUE
Tipster A,06-01-2016,Wolverhampton,Lawyer,Each Way,5.5,Lose,TRUE
Tipster A,07-01-2016,Towcester,Happy Diva,Win,2.5,Lose,TRUE
Tipster A,07-01-2016,Meydan,Le Bernardin,Win,7,Win,TRUE
Tipster A,07-01-2016,Meydan,Surfer,Win,6,Lose,TRUE
Tipster A,07-01-2016,Meydan,One Man Band,Win,2.75,Win,TRUE
Tipster A,08-01-2016,Lingfield,Go Charlie,Each Way,8,Lose,TRUE
Tipster A,08-01-2016,Lingfield,Barye,Win,2.25,Win,TRUE
Tipster A,08-01-2016,Dundalk,Geological,Each Way,7,Win,TRUE
Tipster A,09-01-2016,Punchestown,Arctic Skipper,Win,3.25,Lose,TRUE
Tipster A,09-01-2016,Chepstow,Never Equalled,Each Way,7,Win,TRUE
Tipster A,09-01-2016,Chepstow,Mountainous,Win,10,Win,TRUE
Tipster A,09-01-2016,Chepstow,Cogry,Win,8,Lose,TRUE
Tipster A,09-01-2016,Punchestown,Diamoned King,Win,2.62,Win,TRUE
Tipster A,09-01-2016,Chepstow,Matchaway,Win,3,Lose,TRUE
Tipster A,10-01-2016,Fairyhouse,Tocororo,Win,2.62,Win,TRUE
Tipster A,10-01-2016,SouthWell,Philba,Win,4.5,Lose,TRUE
Tipster A,11-01-2016,Wolverhampton,Effusive,Win,2.1,Lose,TRUE
Tipster A,11-01-2016,Wolverhampton,Roman De Brut,Win,3.75,Lose,TRUE
Tipster A,11-01-2016,Kempton,Royal Normandy,Win,3.75,Lose,TRUE
Tipster A,12-01-2016,Lingfield,Red Rannagh,Win,7,Lose,TRUE
Tipster A,13-01-2016,Chelmsford,Money Team,Win,2.38,Lose,TRUE
Tipster A,13-01-2016,Taunton,Winning Spark,Each Way,6,Win,TRUE
Tipster A,13-01-2016,Kempton,Chookie Royale,Win,2.38,Win,TRUE
Tipster A,14-01-2016,Meydan,Muhtaram,Each Way,6.5,Lose,TRUE
Tipster A,14-01-2016,Chelmsford,San Quentin,Win,3.75,Win,TRUE
Tipster A,14-01-2016,Chelmsford,Steal The Scene,Each Way,4.33,Lose,TRUE
Tipster A,15-01-2016,Wolverhampton,Rich Again,Each Way,7.5,Lose,TRUE
Tipster A,15-01-2016,Wolverhampton,Believe It,Win,3.25,Lose,TRUE
Tipster A,16-01-2016,Warwick,Tullow Tonic,Each Way,6,Lose,TRUE
Tipster A,16-01-2016,Warwick,Kingscourt Native,Each Way,13,Lose,TRUE
Tipster A,16-01-2016,Warwick,Thomas Hobson,Win,6.5,Win,TRUE
Tipster A,16-01-2016,Naas,Joshua Lane,Each Way,12,Lose,TRUE
Tipster A,17-01-2016,Leopardstown,Our Duke,Win,3.5,Win,TRUE
Tipster A,17-01-2016,Leopardstown,Colla Pier,Each Way,21,Lose,TRUE
Tipster A,17-01-2016,Leopardstown,After Rain,Each Way,7,Lose,TRUE
Tipster A,17-01-2016,Kempton,Royal Normandy,Win,2.62,Lose,TRUE
Tipster A,18-01-2016,Wolverhampton,Go Charlie,Each Way,8.5,Lose,TRUE
Tipster A,19-01-2016,SouthWell,Boolass,Win,3.75,Lose,TRUE
Tipster A,19-01-2016,Ayr,Infrontofthejudge,Each Way,4,Lose,TRUE
Tipster A,19-01-2016,SouthWell,Kemsing,Win,2.88,Lose,TRUE
Tipster A,20-01-2016,Lingfield,Fearbuster,Win,2.25,Lose,TRUE
Tipster A,20-01-2016,Musselburgh,Teo Vivo,Win,10,Lose,TRUE
Tipster A,20-01-2016,Musselburgh,Zaidiyn,Win,4.5,Lose,TRUE
Tipster A,20-01-2016,Fairyhouse,Shannak,Win,2.75,Win,TRUE
Tipster A,21-01-2016,SouthWell,Greyfriarschorista,Win,3.5,Lose,TRUE
Tipster A,21-01-2016,Gowran Park,Mala Beach,Win,9,Lose,TRUE
Tipster A,21-01-2016,Galway,Gala Ball,Each Way,6,Win,TRUE
Tipster A,21-01-2016,Meydan,Keep In Line,Each Way,13,Lose,TRUE
Tipster A,22-01-2016,Market Rasen,Away For Slates,Each Way,5.5,Lose,TRUE
Tipster A,22-01-2016,Dundalk,Shinyhappyjohn,Each Way,7,Lose,TRUE
Tipster A,22-01-2016,Dundalk,Rose Angel,Win,3.25,Lose,TRUE
Tipster A,23-01-2016,Lingfield,Bromyard,Win,2.5,Win,TRUE
Tipster A,23-01-2016,Haydock,Itsafreebee,Win,6,Win,TRUE
Tipster A,23-01-2016,Haydock,Virak,Each Way,6.5,Win,TRUE
Tipster A,24-01-2016,Chelmsford,Kyllach Me,Win,2.5,Lose,TRUE
Tipster A,24-01-2016,Leopardstown,Eiri Na Casca,Each Way,8,Lose,TRUE
Tipster A,25-01-2016,Kempton,Opening Batsman,Each Way,5.5,Lose,TRUE
Tipster A,26-01-2016,SouthWell,Royal Marskell,Each Way,7.5,Lose,TRUE
Tipster A,26-01-2016,SouthWell,Mappin Time,Win,3.5,Lose,TRUE
Tipster A,26-01-2016,Wetherby,Ballybolley,Each Way,7.5,Win,TRUE
Tipster A,27-01-2016,Thurles,Exit Seven,Win,3.75,Lose,TRUE
Tipster A,27-01-2016,Cartmel,Cartographic,Win,2.38,Lose,TRUE
Tipster A,28-01-2016,SouthWell,Jaarih,Each Way,4.5,Win,TRUE
Tipster A,28-01-2016,Thurles,Driscough Boy,Win,5,Lose,TRUE
Tipster A,28-01-2016,Meydan,Divine,Each Way,5,Lose,TRUE
Tipster A,28-01-2016,Meydan,Bossy Guest,Each Way,13,Lose,TRUE
Tipster A,28-01-2016,Meydan,Emirates Skycargo,Each Way,7,Lose,TRUE
Tipster A,29-01-2016,Doncaster,Gonalston Cloud,Each Way,7.5,Win,TRUE
Tipster A,29-01-2016,Lingfield,Shirataki,Win,3.75,Lose,TRUE
Tipster A,29-01-2016,Huntingdon,At The Top,Win,2.5,Lose,TRUE
Tipster A,29-01-2016,Dundalk,Primo Uomo,Each Way,3.5,Lose,TRUE
Tipster A,30-01-2016,Doncaster,Mccabe Creek,Each Way,12,Win,TRUE
Tipster A,30-01-2016,Doncaster,Shaneshill,Win,2.88,Lose,TRUE
Tipster A,30-01-2016,Doncaster,Morning Run,Win,2.25,Lose,TRUE
Tipster A,30-01-2016,Hamilton,Champagne At Tara,Each Way,7,Lose,TRUE
Tipster A,31-01-2016,Sedgefield,Libby Mae,Win,3.5,Lose,TRUE
Tipster A,31-01-2016,Punchestown,Mall Dini,Each Way,7,Win,TRUE
Tipster A,31-01-2016,Punchestown,Riverside City,Win,5.5,Lose,TRUE
Tipster A,01-02-2016,Wolverhampton,Lady Fandango,Each Way,4.5,Lose,TRUE
Tipster A,01-02-2016,Plumpton,Get Ready Freddy,Each Way,10,Lose,TRUE
Tipster A,01-02-2016,Kempton,Head Space,Win,4.5,Lose,TRUE
Tipster A,02-02-2016,SouthWell,Northside Prince,Each Way,8,Win,TRUE
Tipster A,02-02-2016,SouthWell,Razin Hell,Each Way,5,Win,TRUE
Tipster A,03-02-2016,Down Royal,Mount Gunnery,Win,4,Lose,TRUE
Tipster A,03-02-2016,Down Royal,Peter From Paris,Win,11,Lose,TRUE
Tipster A,03-02-2016,Leicester,Brave Helios,Each Way,8,Lose,TRUE
Tipster A,03-02-2016,Ludlow,Hill Fort,Each Way,11,Lose,TRUE
Tipster A,04-02-2016,SouthWell,Major Muscari,Each Way,8.5,Lose,TRUE
Tipster A,04-02-2016,Meydan,Ertijaal,Win,2.38,Win,TRUE
Tipster A,04-02-2016,Meydan,Prayer For Relief,Each Way,7,Lose,TRUE
Tipster A,04-02-2016,Meydan,Le Bernadin,Win,5,Lose,TRUE
Tipster A,05-02-2016,Chepstow,Robin Of Locksley,Win,2.75,Lose,TRUE
Tipster A,05-02-2016,Lingfield,Project Bluebook,Win,3.25,Lose,TRUE
Tipster A,05-02-2016,Dundalk,Captain Midnight,Each Way,3.75,Lose,TRUE
Tipster A,05-02-2016,Wolverhampton,Qasser,Each Way,12,Lose,TRUE
Tipster A,06-02-2016,Goodwood,Good As Gold,Each Way,6.5,Lose,TRUE
Tipster A,06-02-2016,Sandown,Bristol De Mai,Win,2.62,Win,TRUE
Tipster A,06-02-2016,Lingfield,Grendisar,Each Way,5,Win,TRUE
Tipster A,06-02-2016,Sandown,Pinnacle Panda,Each Way,8,Win,TRUE
Tipster A,07-02-2016,Musselburgh,Full Shift,Each Way,4,Lose,TRUE
Tipster A,07-02-2016,Musselburgh,Shrewd,Each Way,7,Win,TRUE
Tipster A,08-02-2016,Wolverhampton,Binky Blue,Win,2.63,Lose,TRUE
Tipster A,09-02-2016,Market Rasen,Milly Baloo,Win,4,Lose,TRUE
Tipster A,09-02-2016,SouthWell,Clubland,Each Way,7,Win,TRUE
Tipster A,10-02-2016,SouthWell,Razin Hell,Win,2.75,Lose,TRUE
Tipster A,10-02-2016,Carlisle,Berkshire Downs,Win,3.25,Lose,TRUE
Tipster A,11-02-2016,Huntingdon,Baoulet Delaroque,Win,3,Win,TRUE
Tipster A,11-02-2016,Doncaster,Hollywoodien,Win,9,Lose,TRUE
Tipster A,11-02-2016,Meydan,Mujaarib,Each Way,7,Lose,TRUE
Tipster A,11-02-2016,Chelmsford,Welliesinthewater,Win,3,Lose,TRUE
Tipster A,12-02-2016,Wetherby,Lake View Lad,Win,3.5,Win,TRUE
Tipster A,12-02-2016,Kempton,Silvergrove,Win,4,Win,TRUE
Tipster A,12-02-2016,Dundalk,Enzani,Each Way,5,Lose,TRUE
Tipster A,13-02-2016,Newbury,Emerging Talent,Win,1.83,Lose,TRUE
Tipster A,13-02-2016,Newbury,Millanisi Boy,Each Way,6,Lose,TRUE
Tipster A,13-02-2016,Listowel,Blacklister,Win,2.62,Win,TRUE
Tipster A,13-02-2016,Newbury,Top Gamble,Win,4,Win,TRUE
Tipster A,13-02-2016,Warwick,Back By Midnight,Each Way,15,Lose,TRUE
Tipster A,14-02-2016,Exeter,West Approach,Each Way,9,Win,TRUE
Tipster A,14-02-2016,SouthWell,Moon River,Each Way,8,Win,TRUE
Tipster A,15-02-2016,Catterick,Gonalston Cloud,Win,3,Win,TRUE
Tipster A,15-02-2016,Catterick,Warrantor,Each Way,7,Lose,TRUE
Tipster A,15-02-2016,Wolverhampton,Elysian Prince,Each Way,6.5,Lose,TRUE
Tipster A,16-02-2016,SouthWell,Kemsing,Win,2.2,Win,TRUE
Tipster A,16-02-2016,Ayr,Yes Tom,Win,3.5,Lose,TRUE
Tipster A,17-02-2016,Towcester,Que Sera,Win,2.62,Lose,TRUE
Tipster A,17-02-2016,Towcester,Lakeshore Lady,Each Way,8,Lose,TRUE
Tipster A,17-02-2016,Lingfield,Arch Villain,Win,3,Win,TRUE
Tipster A,18-02-2016,Kelso,Road To Gold,Each Way,5,Win,TRUE
Tipster A,18-02-2016,Galway,Gallic Warrior,Win,2.1,Lose,TRUE
Tipster A,18-02-2016,Meydan,Fils Anges,Each Way,6.5,Win,TRUE
Tipster A,18-02-2016,Meydan,Roi De Vitesse,Each Way,15,Win,TRUE
Tipster A,18-02-2016,Meydan,Sir Maximillian,Each Way,11,Win,TRUE
Tipster A,18-02-2016,Meydan,Udododontu,Win,3.75,Lose,TRUE
Tipster A,19-02-2016,Sandown,Tara Flow,Win,5,Lose,TRUE
Tipster A,19-02-2016,Fakenham,Rock N Rhythm,Win,7.5,Lose,TRUE
Tipster A,19-02-2016,Dundalk,Coto,Each Way,8,Lose,TRUE
Tipster A,19-02-2016,Wolverhampton,Ikerrin Road,Each Way,5.5,Win,TRUE
Tipster A,20-02-2016,Haydock,Gas Line Boy,Win,6.5,Lose,TRUE
Tipster A,20-02-2016,Ascot,Royal Regatta,Each Way,10,Win,TRUE
Tipster A,20-02-2016,Ascot,Gran Turina,Each Way,9,Lose,TRUE
Tipster A,20-02-2016,Galway,Gala Ball,Win,2.1,Win,TRUE
Tipster A,21-02-2016,Aintree,Uaintseenothingyet,Win,3,Lose,TRUE
Tipster A,21-02-2016,Market Rasen,Secret Door,Win,2.75,Lose,TRUE
Tipster A,22-02-2016,Lingfield,Queen Aggie,Each Way,5.5,Lose,TRUE
Tipster A,22-02-2016,Wolverhampton,Royal Birth,Each Way,5.5,Lose,TRUE
Tipster A,23-02-2016,Taunton,Sonny The One,Win,3.25,Lose,TRUE
Tipster A,23-02-2016,Wolverhampton,Wolowitz,Win,3.5,Win,TRUE
Tipster A,24-02-2016,Lingfield,Believe It,Win,2.25,Win,TRUE
Tipster A,24-02-2016,Lingfield,Ruler Of The Nile,Win,2.38,Lose,TRUE
Tipster A,24-02-2016,Kempton,Mezmaar,Each Way,5.5,Lose,TRUE
Tipster A,25-02-2016,Meydan,Active Spirit,Win,3,Lose,TRUE
Tipster A,25-02-2016,Huntingdon,Hollow Blue Sky,Win,3.25,Lose,TRUE
Tipster A,25-02-2016,Sedgefield,Almost Gemini,Each Way,5,Win,TRUE
Tipster A,25-02-2016,Hamilton,Championship,Each Way,17,Lose,TRUE
Tipster A,25-02-2016,Meydan,Safety Check,Win,2.38,Win,TRUE
Tipster A,25-02-2016,Meydan,Naadir,Win,3.5,Lose,TRUE
Tipster A,26-02-2016,Warwick,Deep Trouble,Win,5,Lose,TRUE
Tipster A,26-02-2016,Dundalk,Brokopondo,Each Way,5.5,Lose,TRUE
Tipster A,26-02-2016,Dundalk,Ruby Gates,Win,3.25,Lose,TRUE
Tipster A,26-02-2016,Dundalk,Lex Talionis,Each Way,11,Win,TRUE
Tipster A,27-02-2016,Lingfield,Grendisar,Each Way,3.75,Win,TRUE
Tipster A,27-02-2016,Kempton,Viva Steve,Each Way,19,Lose,TRUE
Tipster A,27-02-2016,Navan,Eric Na Casa,Each Way,5,Lose,TRUE
Tipster A,27-02-2016,Kempton,Mccabe Creek,Each Way,10,Win,TRUE
Tipster A,27-02-2016,Chepstow,Oscar Sunset,Win,3.5,Lose,TRUE
Tipster A,28-02-2016,Fontwell,San Benedeto,Each Way,11,Win,TRUE
Tipster A,29-02-2016,Plumpton,Baratineur,Win,3.25,Win,TRUE
Tipster A,29-02-2016,Ayr,Takingrisks,Win,3.5,Lose,TRUE
Tipster A,01-03-2016,Catterick,General Mahler,Win,3.5,Lose,TRUE
Tipster A,01-03-2016,Lingfield,Blue Bounty,Each Way,4,Lose,TRUE
Tipster A,02-03-2016,Bangor,Not For You,Win,2.62,Lose,TRUE
Tipster A,02-03-2016,Wincanton,Somerset Jem,Each Way,7.5,Win,TRUE
Tipster A,02-03-2016,Wolverhampton,Foylesideview,Each Way,3.75,Lose,TRUE
Tipster A,02-03-2016,Wolverhampton,Project Bluebook,Win,2.37,Win,TRUE
Tipster A,02-03-2016,Kempton,Mystical Sapphire,Win,4.5,Lose,TRUE
Tipster A,03-03-2016,Ludlow,Hollywoodien,Win,4,Lose,TRUE
Tipster A,03-03-2016,Meydan,Pure Diamond,Each Way,6.5,Win,TRUE
Tipster A,03-03-2016,Meydan,Elleval,Each Way,7.5,Lose,TRUE
Tipster A,03-03-2016,Galway,Fingals Cave,Win,3.5,Lose,TRUE
Tipster A,04-03-2016,Newbury,Walking In The Air,Win,2.25,Lose,TRUE
Tipster A,04-03-2016,Lingfield,Clement,Each Way,5.5,Lose,TRUE
Tipster A,04-03-2016,Lingfield,The Magic Pencil,Each Way,4.5,Lose,TRUE
Tipster A,04-03-2016,Dundalk,Alnahar,Each Way,6.5,Win,TRUE
Tipster A,05-03-2016,Newbury,Rock Gone,Win,5,Lose,TRUE
Tipster A,05-03-2016,Galway,Gala Ball,Each Way,8.5,Win,TRUE
Tipster A,05-03-2016,Meydan,Faulkner,Each Way,9,Win,TRUE
Tipster A,05-03-2016,Lingfield,Jaadu,Each Way,41,Win,TRUE
Tipster A,06-03-2016,Naas,Attribution,Win,4.5,Lose,TRUE
Tipster A,06-03-2016,Naas,Katnap,Each Way,4.5,Lose,TRUE
Tipster A,07-03-2016,Wolverhampton,Mallymkun,Win,3.5,Lose,TRUE
Tipster A,07-03-2016,Wolverhampton,First Mohican,Each Way,5,Lose,TRUE
Tipster A,08-03-2016,SouthWell,Weald Of Kent,Win,2.88,Lose,TRUE
Tipster A,08-03-2016,Exeter,Sonny The One,Win,2.88,Lose,TRUE
Tipster A,08-03-2016,SouthWell,Tatting,Win,3.25,Win,TRUE
Tipster A,09-03-2016,Lingfield,Pink Martini,Win,4.5,Lose,TRUE
Tipster A,09-03-2016,Lingfield,Hot Stuff,Win,4,Lose,TRUE
Tipster A,10-03-2016,SouthWell,Swift Cedar,Each Way,8,Win,TRUE
Tipster A,10-03-2016,SouthWell,Sir Billy Wright,Each Way,4.5,Lose,TRUE
Tipster A,10-03-2016,Chelmsford,Mange All,Each Way,5.5,Lose,TRUE
Tipster A,10-03-2016,Chelmsford,Coillte Cailin,Win,4.33,Lose,TRUE
Tipster A,11-03-2016,Sandown,Doctor Look Here,Each Way,11,Lose,TRUE
Tipster A,11-03-2016,Sandown,The Brock Again,Win,2,Lose,TRUE
Tipster A,11-03-2016,Chelmsford,Saved My Bacon,Win,2.62,Lose,TRUE
Tipster A,11-03-2016,Dundalk,Wither Hills,Each Way,11,Lose,TRUE
Tipster A,12-03-2016,Sandown,Will OThe West,Each Way,17,Lose,TRUE
Tipster A,12-03-2016,Sandown,Flashjack,Each Way,13,Lose,TRUE
Tipster A,12-03-2016,Sandown,Sirop De Menthe,Each Way,26,Lose,TRUE
Tipster A,12-03-2016,Sandown,Avellino,Each Way,9,Lose,TRUE
Tipster A,12-03-2016,Wolverhampton,Ikerrin Road,Each Way,6,Win,TRUE
Tipster A,13-03-2016,Kelso,The Dutchman,Win,17,Lose,TRUE
Tipster A,13-03-2016,Kelso,Lake View Lad,Win,6,Lose,TRUE
Tipster A,13-03-2016,Warwick,Streets Of Promise,Win,5,Lose,TRUE
Tipster A,13-03-2016,Navan,Kilford,Each Way,5,Win,TRUE
Tipster A,14-03-2016,Taunton,Bonne Question,Win,2.75,Lose,TRUE
Tipster A,14-03-2016,Taunton,Masters Hill,Win,3.5,Lose,TRUE
Tipster A,15-03-2016,Cheltenham,Min,Win,3.25,Lose,TRUE
Tipster A,15-03-2016,Cheltenham,Douvan,Win,1.4,Win,TRUE
Tipster A,15-03-2016,Cheltenham,Morning Assembly,Each Way,15,Win,TRUE
Tipster A,15-03-2016,Cheltenham,Identity Thief,Each Way,8.5,Lose,TRUE
Tipster A,15-03-2016,SouthWell,Greyfriarschorista,Each Way,5.5,Lose,TRUE
Tipster A,15-03-2016,Cheltenham,Vroum Vroum Mag,Win,2.1,Win,TRUE
Tipster A,15-03-2016,Cheltenham,The Govaness,Each Way,17,Lose,TRUE
Tipster A,15-03-2016,Cheltenham,Ballychorus,Each Way,13,Lose,TRUE
Tipster A,15-03-2016,Cheltenham,Mckinley,Each Way,17,Lose,TRUE
Tipster A,16-03-2016,Cheltenham,Yorkhill,Win,4,Win,TRUE
Tipster A,16-03-2016,Cheltenham,No More Heroes,Win,3.75,Lose,TRUE
Tipster A,16-03-2016,Cheltenham,Arbre De Vie,Each Way,15,Lose,TRUE
Tipster A,16-03-2016,Cheltenham,Un De Sceaux,Win,1.83,Lose,TRUE
Tipster A,16-03-2016,Cheltenham,Gods Own,Each Way,34,Lose,TRUE
Tipster A,16-03-2016,Cheltenham,Felix Yonger,Each Way,17,Lose,TRUE
Tipster A,16-03-2016,Cheltenham,Josies Orders,Win,3.75,Lose,TRUE
Tipster A,16-03-2016,Cheltenham,Campeador,Win,10,Lose,TRUE
Tipster A,16-03-2016,Cheltenham,Lucky Pass,Each Way,17,Lose,TRUE
Tipster A,16-03-2016,Cheltenham,First Figaro,Win,17,Lose,TRUE
Tipster A,17-03-2016,Cheltenham,Outlander,Win,6,Lose,TRUE
Tipster A,17-03-2016,Cheltenham,Bristol De Mai,Each Way,17,Win,TRUE
Tipster A,17-03-2016,Cheltenham,Leave At Dawn,Win,8,Lose,TRUE
Tipster A,17-03-2016,Cheltenham,Vautour,Win,2,Win,TRUE
Tipster A,17-03-2016,Cheltenham,Josses Hill,Each Way,13,Lose,TRUE
Tipster A,17-03-2016,Cheltenham,Village Vic,Each Way,15,Lose,TRUE
Tipster A,17-03-2016,Down Royal,Colms Dream,Win,1.9,Win,TRUE
Tipster A,17-03-2016,Cheltenham,Alpha Des Obeaux,Each Way,9,Win,TRUE
Tipster A,17-03-2016,Cheltenham,Alpha Des Obeaux,Win,9,Lose,TRUE
Tipster A,17-03-2016,Cheltenham,Stilletto,Each Way,11,Lose,TRUE
Tipster A,17-03-2016,Cheltenham,Empire Of Dirt,Win,21,Win,TRUE
Tipster A,17-03-2016,Cheltenham,Limini,Win,1.73,Win,TRUE
Tipster A,17-03-2016,Cheltenham,Upswing,Each Way,9,Lose,TRUE
Tipster A,17-03-2016,Cheltenham,Cause Of Causes,Win,7.5,Win,TRUE
Tipster A,17-03-2016,Chelmsford,Saved My Bacon,Win,3,Lose,TRUE
Tipster A,18-03-2016,Cheltenham,Apples Jade,Each Way,17,Win,TRUE
Tipster A,18-03-2016,Cheltenham,Lets Dance,Each Way,15,Win,TRUE
Tipster A,18-03-2016,Cheltenham,Fethard Player,Each Way,41,Win,TRUE
